"date","mission","mission.country","mission.iso3.alpha","mission.hq","mission.hq.long","mission.hq.lat","mission.continent","mission.un.region","mission.nam","mission.g77","mission.au","mission.arab.league","mission.oic","mission.cis","mission.g20","mission.eu","n.contributors","troops","police","observers","total"
2008-05-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,7,1046,NA,NA,1046
2008-05-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,33,NA,6,136,142
2008-05-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,8,8,16
2008-05-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,26,NA,124,21,145
2008-05-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,56,7605,1804,154,9563
2008-05-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,14,NA,19,10,29
2008-05-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,52,7833,1152,189,9174
2008-05-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,26,12383,NA,NA,12383
2008-05-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,45,45
2008-06-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,14,128,142
2008-06-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,57,16666,1046,693,18405
2008-06-30,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,44,240,NA,88,328
2008-06-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,26,20,6,200,226
2008-06-30,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,44,7070,1907,NA,8977
2008-06-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,857,69,NA,926
2008-06-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,47,NA,2028,39,2067
2008-06-30,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,62,11588,1110,200,12898
2008-06-30,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,69,8720,664,551,9935
2008-06-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,150,150
2008-06-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,18,NA,3,16,19
2008-06-30,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,7,229
2008-06-30,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1527,31,1558
2008-06-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1046,NA,NA,1046
2008-06-30,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,33,NA,6,135,141
2008-06-30,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,9,8,17
2008-06-30,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,27,NA,189,25,214
2008-06-30,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,55,7671,1835,160,9666
2008-06-30,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,14,NA,18,10,28
2008-06-30,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,53,7829,1152,195,9176
2008-06-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,26,12325,NA,NA,12325
2008-06-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-07-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,32,NA,14,129,143
2008-07-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,57,16669,1042,677,18388
2008-07-31,"UNMEE","Eritrea","ERI","Asmara",38.8367,12.1817,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,42,237,NA,71,308
2008-07-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,20,6,201,227
2008-07-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,44,7105,1935,NA,9040
2008-07-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,861,69,NA,930
2008-07-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,46,NA,2010,38,2048
2008-07-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,61,11534,1086,195,12815
2008-07-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,68,8710,622,546,9878
2008-07-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,151,151
2008-07-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,18,NA,3,17,20
2008-07-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,7,229
2008-07-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1533,33,1566
2008-07-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1046,NA,NA,1046
2008-07-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,9,8,17
2008-07-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,29,NA,200,33,233
2008-07-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,55,7967,1870,158,9995
2008-07-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,13,NA,16,10,26
2008-07-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,52,7830,1097,192,9119
2008-07-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,26,12334,NA,NA,12334
2008-07-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,24,NA,5,72,77
2008-07-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-08-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,32,NA,14,126,140
2008-08-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,56,16668,1051,670,18389
2008-08-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,27,6,191,224
2008-08-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,44,7027,1916,NA,8943
2008-08-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,861,69,NA,930
2008-08-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,46,NA,2015,32,2047
2008-08-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,62,11442,1094,200,12736
2008-08-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,68,8761,614,574,9949
2008-08-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,53,7829,1127,193,9149
2008-08-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,152,152
2008-08-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,3,16,19
2008-08-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,7,229
2008-08-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,54,8315,1845,177,10337
2008-08-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1534,33,1567
2008-08-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1070,NA,NA,1070
2008-08-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,9,8,17
2008-08-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,31,NA,218,40,258
2008-08-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,28,12295,NA,NA,12295
2008-08-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,22,NA,NA,72,72
2008-08-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-08-31,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,8,NA,4,5,9
2008-09-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,34,NA,17,132,149
2008-09-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,58,16667,1065,702,18434
2008-09-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,20,6,199,225
2008-09-30,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,44,7012,1868,NA,8880
2008-09-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,846,69,NA,915
2008-09-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,46,NA,1910,29,1939
2008-09-30,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,60,11465,1037,206,12708
2008-09-30,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,68,8724,600,609,9933
2008-09-30,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,54,7827,1136,190,9153
2008-09-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,142,142
2008-09-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,15,NA,2,15,17
2008-09-30,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,7,229
2008-09-30,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1542,33,1575
2008-09-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2008-09-30,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,10,8,18
2008-09-30,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,32,NA,226,45,271
2008-09-30,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,48,8287,2039,135,10461
2008-09-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,28,12543,NA,NA,12543
2008-09-30,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,21,NA,NA,68,68
2008-09-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-09-30,"UNIOSIL","Sierra Leone","SLE","Freetown",-13.2344,8.4844,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,6,NA,2,5,7
2008-10-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,34,NA,18,135,153
2008-10-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,58,16702,1090,723,18515
2008-10-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,20,6,196,222
2008-10-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,46,7009,2019,NA,9028
2008-10-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",14,811,69,47,927
2008-10-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,45,NA,1871,26,1897
2008-10-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,62,11436,1074,210,12720
2008-10-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,69,8728,687,622,10037
2008-10-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,54,7823,1144,189,9156
2008-10-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,52,NA,99,151
2008-10-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,16,NA,3,17,20
2008-10-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,7,229
2008-10-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,54,8935,2342,138,11415
2008-10-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1556,32,1588
2008-10-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1041,NA,NA,1041
2008-10-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,14,NA,10,8,18
2008-10-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,33,NA,236,46,282
2008-10-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,30,12733,NA,NA,12733
2008-10-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,21,NA,NA,67,67
2008-10-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2008-11-30,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,34,NA,19,137,156
2008-11-30,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,57,16587,1079,718,18384
2008-11-30,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,20,6,190,216
2008-11-30,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,47,7013,1995,NA,9008
2008-11-30,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",15,858,68,NA,926
2008-11-30,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,45,NA,1288,24,1312
2008-11-30,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,62,10782,1083,200,12065
2008-11-30,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,70,8721,675,629,10025
2008-11-30,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,54,7829,1136,191,9156
2008-11-30,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,151,151
2008-11-30,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,5,16,21
2008-11-30,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,7,229
2008-11-30,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,55,9753,2532,157,12442
2008-11-30,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,42,NA,1542,32,1574
2008-11-30,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1043,NA,NA,1043
2008-11-30,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,15,NA,12,8,20
2008-11-30,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,33,NA,235,44,279
2008-11-30,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,30,12733,NA,NA,12733
2008-11-30,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,18,NA,NA,62,62
2008-11-30,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,43,43
2008-12-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,34,NA,20,136,156
2008-12-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,56,16603,1079,740,18422
2008-12-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,28,20,6,197,223
2008-12-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,47,7016,2053,NA,9069
2008-12-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",15,859,68,NA,927
2008-12-31,"UNMIK","Serbia","SRB","Pristina",21.1667,42.6667,"Europe","Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,42,NA,841,22,863
2008-12-31,"UNMIL","Liberia","LBR","Monrovia",-10.8014,6.3133,"Africa","Western Africa","1","1","1",NA,NA,NA,NA,NA,62,10607,1066,180,11853
2008-12-31,"UNMIS","Sudan","SDN","Khartoum",32.5333,15.6333,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,69,8726,679,620,10025
2008-12-31,"UNOCI","Cote d Ivoire","CIV","Abidjan",-4.0333,5.3167,"Africa","Western Africa","1","1","1",NA,"1",NA,NA,NA,53,7830,1163,197,9190
2008-12-31,"UNTSO","Israel","ISR","Jerusalem",35.2167,31.7833,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,151,151
2008-12-31,"UNAMA","Afghanistan","AFG","Kabul",69.1667,34.5333,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,17,NA,5,16,21
2008-12-31,"UNAMI","Iraq","IRQ","Baghdad",44.4333,33.3333,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,5,222,NA,6,228
2008-12-31,"UNAMID","Sudan","SDN","El Fasher",25.35,13.6306,"Africa","Northern Africa","1","1","1","1","1",NA,NA,NA,56,12194,2767,175,15136
2008-12-31,"UNMIT","Timor-Leste","TLS","Dili",125.567,-8.5667,"Asia","South-Eastern Asia","1","1",NA,NA,NA,NA,NA,NA,41,NA,1517,33,1550
2008-12-31,"UNDOF","Syrian Arab Republic","SYR","Camp Faouar",35.9211,33.2367,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,6,1039,NA,NA,1039
2008-12-31,"BINUB","Burundi","BDI","Bujumbura",29.3667,-3.3833,"Africa","Eastern Africa","1","1","1",NA,NA,NA,NA,NA,15,NA,12,8,20
2008-12-31,"MINURCAT","Chad","TCD","Ndjamena",15.0492,12.1131,"Africa","Middle Africa","1","1","1",NA,"1",NA,NA,NA,33,NA,235,44,279
2008-12-31,"UNIFIL","Lebanon","LBN","Naquora",35.1342,33.12,"Asia","Western Asia","1","1",NA,"1","1",NA,NA,NA,29,12435,NA,NA,12435
2008-12-31,"UNMIN","Nepal","NPL","Kathmandu",85.3333,27.7,"Asia","Southern Asia","1","1",NA,NA,NA,NA,NA,NA,18,NA,NA,61,61
2008-12-31,"UNMOGIP","Pakistan","PAK","Islamabad",73.0667,33.7167,"Asia","Southern Asia","1","1",NA,NA,"1",NA,NA,NA,8,NA,NA,44,44
2009-01-31,"UNOMIG","Georgia","GEO","SukhumI",41.0153,43.0033,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,NA,33,NA,16,131,147
2009-01-31,"MONUC","DR Congo","COD","Kinshasa",15.3222,-4.325,"Africa","Middle Africa","1","1","1",NA,NA,NA,NA,NA,55,16590,1092,729,18411
2009-01-31,"MINURSO","Western Sahara","ESH","Laayoune",-13.2033,27.1536,"Africa","Northern Africa",NA,NA,"1",NA,NA,NA,NA,NA,27,20,6,184,210
2009-01-31,"MINUSTAH","Haiti","HTI","Port-au-Prince",-72.3333,18.5333,"South America","Caribbean","1","1",NA,NA,NA,NA,NA,NA,47,7037,2012,NA,9049
2009-01-31,"UNFICYP","Cyprus","CYP","Nicosia",33.3667,35.1667,"Asia","Western Asia",NA,NA,NA,NA,NA,NA,NA,"1",15,858,69,NA,927
